City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather Description
522,Kulhudhuffushi,MV,2022-07-27 15:39:22,6.6221,73.07,81.82,78,30,15.19,scattered clouds
523,Celestun,MX,2022-07-27 15:39:23,20.8667,-90.4,86.22,62,4,3.18,clear sky
524,Camapua,BR,2022-07-27 15:39:23,-19.5314,-54.0439,91.26,17,3,5.35,clear sky
525,Las Cruces,US,2022-07-27 15:38:04,32.3123,-106.7783,80.71,57,75,8.05,broken clouds
526,Conde,BR,2022-07-27 15:39:23,-7.2597,-34.9075,81.86,65,75,16.11,broken clouds
527,Bosaso,SO,2022-07-27 15:39:24,11.2842,49.1816,88.57,53,58,2.86,broken clouds
528,Turayf,SA,2022-07-27 15:39:24,31.6725,38.6637,98.85,13,0,6.91,clear sky
529,Upington,ZA,2022-07-27 15:39:24,-28.4478,21.2561,71.98,26,0,5.75,clear sky
530,Ulverstone,AU,2022-07-27 15:39:25,-41.15,146.1667,47.21,68,65,10.96,broken clouds
531,Beringovskiy,RU,2022-07-27 15:39:25,63.05,179.3167,46.42,90,81,4.47,broken clouds
532,Passo Fundo,BR,2022-07-27 15:39:25,-28.2628,-52.4067,66.45,72,0,6.91,clear sky
533,Kannangad,IN,2022-07-27 15:39:26,12.3081,75.1063,78.87,88,97,7.9,light rain
534,Polunochnoye,RU,2022-07-27 15:39:26,60.8697,60.4153,60.62,66,0,1.83,clear sky
535,Brodokalmak,RU,2022-07-27 15:39:26,55.5748,62.082,67.1,78,80,6.08,broken clouds
536,Beroroha,MG,2022-07-27 15:39:27,-21.6667,45.1667,74.91,40,9,3.15,clear sky
537,Bay Roberts,CA,2022-07-27 15:39:27,47.5999,-53.2648,69.55,94,100,1.99,overcast clouds
538,Ferrol,ES,2022-07-27 15:39:27,43.4832,-8.2369,75.09,68,1,11.99,clear sky
539,Talnakh,RU,2022-07-27 15:39:28,69.4865,88.3972,62.24,50,100,3.13,overcast clouds
540,Byron Bay,AU,2022-07-27 15:39:28,-28.65,153.6167,50.94,70,3,8.68,clear sky
541,Alpena,US,2022-07-27 15:39:28,45.0617,-83.4327,70.18,85,100,8.05,overcast clouds
542,Merauke,ID,2022-07-27 15:39:29,-8.4667,140.3333,76.42,84,95,16.24,overcast clouds
543,Tres De Maio,BR,2022-07-27 15:39:29,-27.7733,-54.24,74.73,65,80,7.09,broken clouds
544,Amapa,BR,2022-07-27 15:39:29,1.0,-52.0,83.79,72,45,3.78,scattered clouds
545,Kavieng,PG,2022-07-27 15:39:30,-2.5744,150.7967,82.13,73,83,16.37,broken clouds
546,Niimi,JP,2022-07-27 15:39:30,34.9833,133.4667,74.39,99,100,1.95,overcast clouds
547,Black River,JM,2022-07-27 15:39:30,18.0264,-77.8487,85.86,65,18,6.93,few clouds
548,Onega,RU,2022-07-27 15:39:31,63.9061,38.1404,71.04,71,98,8.14,overcast clouds
549,Cabra,ES,2022-07-27 15:39:31,37.4725,-4.4421,94.78,11,0,15.14,clear sky
550,Nabire,ID,2022-07-27 15:39:31,-3.3667,135.4833,75.6,92,100,3.27,overcast clouds
551,Skeldon,GY,2022-07-27 15:39:32,5.8833,-57.1333,84.4,70,50,3.49,scattered clouds
552,Tulum,MX,2022-07-27 15:39:32,20.2167,-87.4667,88.38,59,55,8.84,broken clouds
553,Haileybury,CA,2022-07-27 15:39:32,47.449,-79.6373,70.38,49,100,8.86,overcast clouds
554,Filingue,NE,2022-07-27 15:39:33,14.3521,3.3168,97.18,35,19,16.31,few clouds
555,Trofors,NO,2022-07-27 15:39:33,65.5333,13.4063,53.47,79,100,7.36,overcast clouds
556,Kaspiyskiy,RU,2022-07-27 15:39:33,45.3929,47.3707,77.14,54,100,5.32,light rain
557,Bondoukou,CI,2022-07-27 15:39:34,8.0333,-2.8,80.98,66,96,5.01,overcast clouds
558,Bandarbeyla,SO,2022-07-27 15:39:34,9.4942,50.8122,77.34,81,94,31.25,overcast clouds
559,Tadine,NC,2022-07-27 15:39:35,-21.55,167.8833,68.68,78,0,6.02,clear sky
560,Waggaman,US,2022-07-27 15:39:35,29.9185,-90.2109,91.0,65,40,5.99,scattered clouds
561,Bitung,ID,2022-07-27 15:39:35,1.4451,125.1824,77.85,85,99,10.78,overcast clouds
562,Raudeberg,NO,2022-07-27 15:39:36,61.9875,5.1352,54.27,73,28,10.6,scattered clouds
563,Tingi,TZ,2022-07-27 15:39:36,-11.3,35.0333,58.28,81,39,3.06,scattered clouds
564,Mirabela,BR,2022-07-27 15:39:36,-16.2628,-44.1644,78.93,31,0,8.93,clear sky
565,Terme,TR,2022-07-27 15:39:37,41.2092,36.9739,80.53,65,0,4.16,clear sky
566,Puerto Escondido,MX,2022-07-27 15:39:37,15.85,-97.0667,79.63,78,40,9.22,scattered clouds
567,Diffa,NE,2022-07-27 15:39:37,13.3154,12.6113,87.19,55,100,11.95,light rain
568,Kelvington,CA,2022-07-27 15:39:38,52.1667,-103.5343,60.46,64,45,13.4,scattered clouds
569,Arlit,NE,2022-07-27 15:39:38,18.7369,7.3853,106.74,8,10,6.62,clear sky
570,Erzin,TR,2022-07-27 15:39:38,36.9559,36.2,84.47,55,0,8.81,clear sky
571,Panama City,PA,2022-07-27 15:38:38,8.9936,-79.5197,87.17,71,40,9.22,scattered clouds
572,Vostok,RU,2022-07-27 15:39:39,46.4856,135.8833,62.31,96,75,3.4,broken clouds
573,Chicama,PE,2022-07-27 15:39:39,-7.8447,-79.1469,59.54,67,56,7.83,broken clouds
574,Kadoma,JP,2022-07-27 15:39:40,34.7333,135.5833,84.2,66,75,3.44,broken clouds
575,Luganville,VU,2022-07-27 15:39:40,-15.5333,167.1667,77.41,87,90,2.75,overcast clouds
576,Scarborough,GB,2022-07-27 15:39:40,54.2797,-0.4044,69.37,65,86,8.99,overcast clouds
577,Lagoa,PT,2022-07-27 15:32:42,39.05,-27.9833,73.78,90,75,11.61,broken clouds
578,Kutum,SD,2022-07-27 15:39:41,14.2,24.6667,77.76,55,98,13.24,light rain
579,Yumen,CN,2022-07-27 15:39:41,40.2833,97.2,82.15,10,24,7.54,few clouds
580,Oktyabrskiy,RU,2022-07-27 15:39:41,54.4815,53.471,68.95,82,95,6.6,overcast clouds
581,Joshimath,IN,2022-07-27 15:39:42,30.5667,79.5667,71.22,93,100,1.12,overcast clouds
582,Mendoza,AR,2022-07-27 15:39:42,-32.8908,-68.8272,44.13,100,75,5.75,light intensity drizzle
583,Puerto Armuelles,PA,2022-07-27 15:39:42,8.2833,-82.8667,80.58,72,37,3.56,scattered clouds
584,Vetapalem,IN,2022-07-27 15:39:43,15.7833,80.3167,83.19,80,57,8.81,broken clouds
585,Ouallam,NE,2022-07-27 15:39:43,14.3188,2.0866,97.36,33,7,17.29,clear sky
586,Tomatlan,MX,2022-07-27 15:39:43,19.9333,-105.25,82.99,66,100,1.7,overcast clouds
587,Salekhard,RU,2022-07-27 15:39:44,66.53,66.6019,60.62,64,5,1.95,clear sky
588,Riyadh,SA,2022-07-27 15:35:09,24.6877,46.7219,105.94,9,100,4.18,overcast clouds
589,Ridgecrest,US,2022-07-27 15:35:49,35.6225,-117.6709,89.65,22,75,5.01,broken clouds
590,Chifeng,CN,2022-07-27 15:39:44,42.2683,118.9636,69.84,83,100,3.65,light rain
591,Gaogou,CN,2022-07-27 15:39:45,34.0175,119.1886,77.74,88,11,4.85,few clouds
592,Takhtamygda,RU,2022-07-27 15:39:45,54.1,123.5667,63.59,97,100,2.3,overcast clouds
593,Mansa,IN,2022-07-27 15:39:45,29.9833,75.3833,88.48,61,84,6.2,broken clouds
594,Ekhabi,RU,2022-07-27 15:39:46,53.5102,142.9671,51.69,93,34,6.44,scattered clouds
595,Caravelas,BR,2022-07-27 15:39:46,-17.7125,-39.2481,76.75,64,40,6.85,scattered clouds
596,Deer Lake,CA,2022-07-27 15:39:46,49.1667,-57.4316,71.46,73,75,4.61,broken clouds
597,San Ignacio,BZ,2022-07-27 15:39:47,17.1561,-89.0714,77.14,83,75,4.61,broken clouds
598,Ojinaga,MX,2022-07-27 15:37:12,29.5667,-104.4167,83.35,51,0,0.0,clear sky
599,Luangwa,ZM,2022-07-27 15:39:47,-15.6167,30.4167,70.25,55,1,2.86,clear sky
600,Pilar,BR,2022-07-27 15:39:48,-9.5972,-35.9567,76.93,66,98,7.76,overcast clouds
601,Porto Seguro,BR,2022-07-27 15:39:40,-16.4497,-39.0647,77.52,65,20,8.05,few clouds
602,Malakal,SS,2022-07-27 15:39:48,9.5334,31.6605,73.9,90,100,4.9,moderate rain
603,Ust-Tsilma,RU,2022-07-27 15:39:49,65.441,52.1498,73.06,44,32,4.72,scattered clouds
604,Nazarovo,RU,2022-07-27 15:39:49,56.0064,90.3914,55.71,86,88,4.9,overcast clouds
605,Linqiong,CN,2022-07-27 15:39:49,30.4159,103.4609,76.82,79,100,4.54,overcast clouds
606,Gourcy,BF,2022-07-27 15:39:50,13.2167,-2.35,94.3,40,49,14.58,scattered clouds
607,Esmeraldas,BR,2022-07-27 15:39:50,-19.7625,-44.3139,73.51,32,0,5.3,clear sky
608,Avallon,FR,2022-07-27 15:39:50,47.4833,3.9,81.14,26,43,7.11,scattered clouds
609,Le Port,RE,2022-07-27 15:39:51,-20.9373,55.2919,70.61,76,38,4.32,scattered clouds
610,Ibra,OM,2022-07-27 15:39:51,22.6906,58.5334,83.35,60,43,14.45,scattered clouds
611,Saquena,PE,2022-07-27 15:39:51,-4.6667,-73.5167,87.48,57,41,1.72,scattered clouds
612,Altar,MX,2022-07-27 15:39:51,30.7,-111.8167,83.21,56,90,5.48,overcast clouds
613,Qujing,CN,2022-07-27 15:39:52,25.4833,103.7833,62.62,91,100,3.51,overcast clouds
614,Yinchuan,CN,2022-07-27 15:39:52,38.4681,106.2731,80.24,25,4,6.89,clear sky
615,Linxia,CN,2022-07-27 15:39:52,35.6003,103.2064,62.31,55,0,5.59,clear sky
616,Del Rio,US,2022-07-27 15:38:05,29.3627,-100.8968,91.24,58,0,12.66,clear sky
617,Pathein,MM,2022-07-27 15:39:53,16.7833,94.7333,80.82,85,18,5.93,few clouds
618,Hay River,CA,2022-07-27 15:32:34,60.8156,-115.7999,71.58,53,75,10.36,broken clouds
619,Isangel,VU,2022-07-27 15:39:53,-19.55,169.2667,68.11,100,45,1.14,scattered clouds
620,Lichuan,CN,2022-07-27 15:39:54,30.3,108.85,66.97,95,67,0.31,broken clouds
621,Porto Walter,BR,2022-07-27 15:39:54,-8.2686,-72.7439,89.76,47,3,2.82,clear sky
622,Asyut,EG,2022-07-27 15:39:54,27.181,31.1837,100.15,11,0,11.5,clear sky
623,Susaki,JP,2022-07-27 15:39:55,33.3667,133.2833,78.42,91,76,3.56,broken clouds
624,Acapulco,MX,2022-07-27 15:36:16,16.8634,-99.8901,78.62,78,100,8.05,overcast clouds
625,Deputatskiy,RU,2022-07-27 15:39:55,69.3,139.9,44.94,64,38,2.71,scattered clouds
626,Kenai,US,2022-07-27 15:39:56,60.5544,-151.2583,37.49,100,0,0.0,fog
627,Goderich,CA,2022-07-27 15:39:56,43.7501,-81.7165,74.91,73,78,10.36,broken clouds
628,Tsiroanomandidy,MG,2022-07-27 15:39:56,-18.7667,46.0333,69.39,49,21,4.76,few clouds
629,Mende,FR,2022-07-27 15:39:57,44.6667,3.5,73.54,27,7,6.64,clear sky
630,Plettenberg Bay,ZA,2022-07-27 15:39:57,-34.0527,23.3716,57.16,74,14,3.38,few clouds
631,Kashan,IR,2022-07-27 15:39:57,33.9831,51.4364,104.58,16,49,9.93,scattered clouds
632,Slobozia Bradului,RO,2022-07-27 15:39:58,45.5,27.05,83.17,47,62,13.38,broken clouds
633,Tagab,AF,2022-07-27 15:39:58,34.855,69.6492,82.9,62,15,5.84,few clouds
634,Tymovskoye,RU,2022-07-27 15:39:58,50.8456,142.655,52.39,98,87,1.41,overcast clouds
635,Paramonga,PE,2022-07-27 15:39:59,-10.6667,-77.8333,66.45,73,28,11.7,scattered clouds
636,Niquelandia,BR,2022-07-27 15:36:55,-14.4739,-48.4597,87.12,21,0,8.25,clear sky
637,Parainen,FI,2022-07-27 15:39:59,60.3067,22.301,63.48,73,99,13.96,overcast clouds
638,Uruacu,BR,2022-07-27 15:39:59,-14.5247,-49.1408,88.14,19,0,6.58,clear sky
639,Smirnykh,RU,2022-07-27 15:40:00,49.75,142.8333,56.68,99,92,2.66,overcast clouds
640,Lucea,JM,2022-07-27 15:40:00,18.451,-78.1736,87.66,72,24,15.84,few clouds
641,Cap-Aux-Meules,CA,2022-07-27 15:38:55,47.3821,-61.8597,75.25,56,40,10.36,scattered clouds
642,Ostersund,SE,2022-07-27 15:40:00,63.1792,14.6357,54.61,62,40,17.27,scattered clouds
643,Bella Union,UY,2022-07-27 15:40:01,-30.2752,-57.6007,78.93,59,80,11.56,broken clouds
644,Hualmay,PE,2022-07-27 15:40:01,-11.0964,-77.6139,66.38,72,21,11.52,few clouds
645,Zhaotong,CN,2022-07-27 15:40:01,27.3167,103.7167,62.64,90,98,1.25,overcast clouds
646,Presidencia Roque Saenz Pena,AR,2022-07-27 15:40:02,-26.7852,-60.4388,91.8,24,86,11.81,overcast clouds
647,Hastinapur,IN,2022-07-27 15:40:02,29.1667,78.0167,87.13,62,99,6.93,overcast clouds
648,Harper,LR,2022-07-27 15:40:03,4.375,-7.7169,75.54,82,100,11.65,light rain
649,Biak,ID,2022-07-27 15:40:03,-0.9131,122.8766,74.93,89,96,7.36,overcast clouds
650,Burns Lake,CA,2022-07-27 15:40:03,54.2331,-125.7533,56.62,59,40,1.68,scattered clouds
651,Paoua,CF,2022-07-27 15:40:04,7.2427,16.4406,73.69,93,100,4.7,light rain
652,Salinopolis,BR,2022-07-27 15:40:04,-0.6136,-47.3561,84.43,68,19,10.65,few clouds
653,Pahalgam,IN,2022-07-27 15:40:04,34.0333,75.3333,62.83,93,100,0.92,moderate rain
654,Atar,MR,2022-07-27 15:40:05,20.5169,-13.0499,111.51,9,1,20.4,clear sky
655,Yuzhno-Kurilsk,RU,2022-07-27 15:40:05,44.0306,145.8556,62.94,99,96,4.0,overcast clouds
656,Itarema,BR,2022-07-27 15:40:06,-2.9248,-39.9167,86.81,54,23,17.34,few clouds
657,Qeshm,IR,2022-07-27 15:40:06,26.9581,56.2719,87.69,76,84,21.61,moderate rain
658,Ixtapa,MX,2022-07-27 15:40:06,20.7,-105.2,82.22,88,100,3.44,overcast clouds
659,Sao Paulo Do Potengi,BR,2022-07-27 15:40:07,-5.895,-35.7628,80.71,63,41,12.39,scattered clouds
660,Hailey,US,2022-07-27 15:35:09,43.5196,-114.3153,77.79,39,0,8.05,clear sky
661,Igarka,RU,2022-07-27 15:40:07,67.4667,86.5833,60.28,66,100,5.77,light rain
662,Mahajanga,MG,2022-07-27 15:40:07,-15.7167,46.3167,75.22,69,20,8.05,few clouds
663,Ushtobe,KZ,2022-07-27 15:40:08,45.2514,77.9838,89.47,13,41,11.36,scattered clouds
664,San Quintin,MX,2022-07-27 15:40:08,30.4833,-115.95,69.49,78,99,7.9,overcast clouds
665,La Palma,US,2022-07-27 15:38:18,33.8464,-118.0467,74.71,83,100,3.44,haze
666,Ballina,AU,2022-07-27 15:40:09,-28.8667,153.5667,51.01,68,4,8.93,clear sky
667,Oistins,BB,2022-07-27 15:40:09,13.0667,-59.5333,82.49,78,75,20.71,broken clouds
668,Rabo De Peixe,PT,2022-07-27 15:40:09,37.8,-25.5833,74.71,88,20,18.41,few clouds
669,Thurso,GB,2022-07-27 15:40:10,58.5927,-3.5259,58.86,80,99,2.44,overcast clouds
670,Bukachacha,RU,2022-07-27 15:40:10,52.9833,116.9167,56.41,96,11,0.27,light rain
671,Luau,AO,2022-07-27 15:40:10,-10.7073,22.2247,78.71,20,81,2.64,broken clouds
672,Selkirk,CA,2022-07-27 15:40:11,50.1436,-96.8845,64.09,87,83,19.6,broken clouds
673,Chapais,CA,2022-07-27 15:40:11,49.7834,-74.8492,69.58,66,100,3.06,overcast clouds
674,Pakxe,LA,2022-07-27 15:40:11,15.1167,105.7833,77.77,89,85,2.59,overcast clouds
675,Joensuu,FI,2022-07-27 15:40:12,62.6012,29.7632,70.29,60,0,8.05,clear sky
676,Oudtshoorn,ZA,2022-07-27 15:40:12,-33.5907,22.2014,55.76,67,1,6.33,clear sky
677,Narrabri,AU,2022-07-27 15:40:12,-30.3167,149.7833,44.4,81,87,4.25,overcast clouds
678,Payakumbuh,ID,2022-07-27 15:40:13,-0.2202,100.6308,69.84,97,72,2.73,broken clouds
679,Okhotsk,RU,2022-07-27 15:40:13,59.3833,143.3,55.36,91,68,2.51,broken clouds
680,San Jeronimo,PE,2022-07-27 15:40:13,-11.9472,-75.2829,56.46,47,23,2.84,few clouds
681,Cabinda,AO,2022-07-27 15:40:14,-5.55,12.2,77.14,69,75,5.75,broken clouds
682,Kandrian,PG,2022-07-27 15:40:14,-6.2167,149.55,77.79,88,80,7.67,broken clouds
683,Sarakhs,IR,2022-07-27 15:40:15,36.5449,61.1577,96.64,21,1,9.91,clear sky
684,Takaka,NZ,2022-07-27 15:40:15,-40.85,172.8,51.57,94,100,3.2,light rain
685,Yanam,IN,2022-07-27 15:40:15,16.7333,82.2167,79.68,85,34,3.18,scattered clouds
686,Port Maria,JM,2022-07-27 15:40:16,18.3685,-76.8895,91.06,86,80,13.49,broken clouds
687,Flinders,AU,2022-07-27 15:40:16,-34.5833,150.8552,53.19,70,38,7.0,scattered clouds
688,Fernandina Beach,US,2022-07-27 15:38:28,30.6697,-81.4626,91.0,67,0,9.22,clear sky
689,Samandag,TR,2022-07-27 15:40:17,36.0842,35.9771,90.12,48,0,5.86,clear sky
690,Meiganga,CM,2022-07-27 15:40:17,6.5167,14.3,71.46,93,100,4.5,light rain
691,Huaiyin,CN,2022-07-27 15:40:17,33.5886,119.0192,79.5,80,36,3.53,scattered clouds
692,Sulangan,PH,2022-07-27 15:40:18,11.1373,123.7228,84.99,71,82,7.72,light rain
693,Kirakira,SB,2022-07-27 15:40:18,-10.4544,161.9205,77.86,86,81,4.9,broken clouds
694,Watertown,US,2022-07-27 15:39:36,42.3709,-71.1828,84.25,43,0,5.75,clear sky
695,Grindu,RO,2022-07-27 15:40:19,44.7667,26.9167,91.65,27,65,16.08,broken clouds
696,Lodeynoye Pole,RU,2022-07-27 15:40:19,60.726,33.5531,68.68,73,100,6.62,overcast clouds
697,Sayhat,SA,2022-07-27 15:40:19,26.4852,50.0405,98.82,59,100,13.56,light rain
698,Hobyo,SO,2022-07-27 15:40:20,5.3505,48.5268,77.23,74,86,25.79,overcast clouds
699,Jumla,NP,2022-07-27 15:40:20,29.2747,82.1838,63.25,98,100,0.34,overcast clouds
700,Constitucion,CL,2022-07-27 15:40:20,-35.3333,-72.4167,55.17,71,1,5.06,clear sky
701,Sistranda,NO,2022-07-27 15:40:21,63.7256,8.834,53.56,74,100,15.64,overcast clouds
702,Santa Maria Da Boa Vista,BR,2022-07-27 15:40:21,-8.8078,-39.8256,83.95,39,61,11.9,broken clouds
703,Port Moresby,PG,2022-07-27 15:40:21,-9.4431,147.1797,76.42,88,75,11.5,broken clouds
704,Bodo,NO,2022-07-27 15:40:22,67.28,14.405,54.64,84,75,19.57,broken clouds
705,Sembe,CG,2022-07-27 15:40:22,1.6481,14.5806,79.36,71,92,2.15,overcast clouds
706,Ulaangom,MN,2022-07-27 15:40:22,49.9811,92.0667,58.21,50,13,1.81,few clouds
707,Ganserndorf,AT,2022-07-27 15:40:23,48.3392,16.7202,78.57,38,99,3.78,light rain
708,Broken Hill,AU,2022-07-27 15:32:46,-31.95,141.4333,45.21,63,1,4.52,clear sky
709,Lakes Entrance,AU,2022-07-27 15:40:23,-37.8811,147.981,48.16,74,74,9.33,broken clouds
710,Sorland,NO,2022-07-27 15:40:24,67.667,12.6934,51.66,77,73,17.49,broken clouds
711,Hovd,MN,2022-07-27 15:40:24,48.0056,91.6419,63.14,37,100,3.51,overcast clouds
712,Lerwick,GB,2022-07-27 15:40:24,60.1545,-1.1494,57.2,71,87,8.03,overcast clouds
713,Tukrah,LY,2022-07-27 15:40:25,32.5341,20.5791,83.93,63,0,10.13,clear sky
714,Warwick,US,2022-07-27 15:36:37,41.7001,-71.4162,85.01,48,75,9.22,broken clouds
715,Ilebo,CD,2022-07-27 15:40:25,-4.3167,20.5833,90.21,28,100,2.46,overcast clouds
716,Paita,PE,2022-07-27 15:40:25,-5.0892,-81.1144,69.39,72,45,10.76,scattered clouds
717,Banda Aceh,ID,2022-07-27 15:40:26,5.5577,95.3222,79.41,80,100,6.76,moderate rain
